id,collab_id,latitude,longitude,name,comment,open_time,close_time,ip_address
329,10001,34.81497944,134.5930422,姫路朝日谷,,,,
330,10001,39.70650972,140.1252514,秋田南通宮田,,,,
331,10001,35.22908778,136.2692992,彦根高宮東,,,,
332,10001,35.00611833,137.0007978,稲場町,,,,
333,10001,35.73929056,139.4162167,桜街道,,,,
334,10001,34.77953833,134.8182842,高砂米田,,,,
335,10001,35.16233639,137.0189161,名東高針台,,,,
336,10001,36.5253875,136.5697311,松任八ツ矢,,,,
337,10001,34.75018361,137.9259678,袋井市役所前,,,,
338,10001,35.762305,139.5357383,東久留米東本町,,,,
339,10001,35.01364778,136.9330503,上野台,,,,
340,10001,34.63805361,134.0261825,岡山金岡東町,,,,
341,10001,34.85830889,134.7226969,姫路保城,,,,
342,10001,35.01526083,138.4767203,清水桜橋町,,,,
343,10001,33.95201167,133.2906711,新居浜庄内,,,,
344,10001,33.52249278,132.5863217,大洲徳森,,,,
345,10001,35.49878639,137.8305297,飯田名古熊,,,,
346,10001,35.01904583,136.68054,名四川越,,,,
347,10001,35.56808667,139.6947761,大田千鳥,,,,
348,10001,35.03974583,136.9006672,東海荒尾インター東,,,,
349,10001,34.99287361,136.5233678,四日市桜,,,,
350,10001,33.85767806,132.7523069,松山山越,,,,
351,10001,35.43896694,139.6450944,横浜元町,,,,
352,10001,35.72003667,139.6525589,野方駅北口,,,,
353,10001,35.6859625,139.8617839,船堀１丁目,,,,
354,10001,35.93291389,139.3973492,鶴ヶ島三ツ木,,,,
355,10001,35.83807694,139.5506061,みずほ台駅西口,,,,
356,10001,35.76108333,139.6231967,練馬高松五丁目,,,,
357,10001,39.71214139,140.1223644,秋田中通六丁目,,,,
358,10001,34.53947306,135.5013617,堺土師,,,,
359,10001,40.91477111,141.0379856,平内口広,,,,
360,10001,34.7490725,135.5333078,上新庄駅南,,,,
361,10001,40.25408111,140.3888742,北秋田綴子,,,,
362,10001,39.45020194,140.4805889,大曲上栄町,,,,
363,10001,34.79247611,137.9632256,掛川細谷,,,,
364,10001,35.69604361,139.8168753,錦糸町,,,,
365,10001,35.74423806,139.7328181,西ヶ原４丁目,,,,
366,10001,33.6126825,133.7101408,土佐山田談議所,,,,
367,10001,35.03251167,138.4590494,清水石川,,,,
368,10001,36.82615083,137.0075311,氷見島尾,,,,
369,10001,35.12258944,136.8989894,熱田船方,,,,
370,10001,38.75431889,139.7683978,鶴岡大山,,,,
371,10001,36.89558194,136.8128581,羽咋中川,,,,
372,10001,34.86032889,137.8165761,天竜二俣,,,,
373,10001,35.5465375,140.1206031,市原マルハン,,,,
374,10001,40.78446722,140.7789492,青森青大前,,,,
375,10001,35.73816167,139.7593683,田端駅前,,,,
376,10001,34.06328028,134.5961744,徳島マリンピア,,,,
377,10001,35.67471917,139.7717839,宝町駅前,,,,
378,10001,35.67164333,139.8327144,南砂６丁目,,,,
379,10001,35.59083389,139.7691781,ポートストア大井南部,,,,
380,10001,35.56140306,139.7224586,京浜蒲田,,,,
381,10001,36.33300333,138.2707006,上田中丸子,,,,
382,10001,35.54573278,137.8772314,高森下市田,,,,
383,10001,35.55222083,139.7385511,萩中,,,,
384,10001,35.24500611,136.9434586,如意申,,,,
385,10001,34.66408722,135.0162267,神戸有瀬,,,,
386,10001,34.66000583,135.5376258,生野桃谷,,,,
387,10001,34.55890278,135.5581722,松原丹南,,,,
388,10001,36.62974167,136.9528553,砺波豊町,,,,
389,10001,35.47426833,136.9273022,関桜ヶ丘,,,,
390,10001,35.2870325,136.8176372,一宮森本,,,,
391,10001,34.98027556,137.0785669,安城住吉,,,,
392,10001,35.11186639,136.7259247,弥富中六,,,,
393,10001,36.05732778,136.2391086,福井御幸,,,,
394,10001,34.80265694,135.3902381,伊丹荻野,,,,
395,10001,38.22192667,140.7889114,仙台生出,,,,
396,10001,38.27694528,140.32398,山形北町,,,,
397,10001,34.87624972,137.4269806,宝飯一宮,,,,
398,10001,35.70324972,139.6650092,中野桃園,,,,
399,10001,36.099365,136.2305372,福井舟橋,,,,
400,10001,40.74198083,141.2573461,上北上野,,,,
401,10001,40.81149694,140.7712278,青森桜川,,,,
402,10001,36.55125333,136.6367069,金沢泉本町,,,,
403,10001,34.73180778,136.12129,伊賀上之庄,,,,
404,10001,34.65493167,135.8195803,奈良北之庄,,,,
405,10001,34.50578361,133.4954656,笠岡西ノ浜,,,,
406,10001,34.85265528,134.7580153,姫路ＣＰ前,,,,
407,10001,34.57459333,135.4825761,堺市役所前,,,,
408,10001,35.70047806,139.7788483,台東一丁目,,,,
409,10001,35.43351028,139.6218,横浜千歳橋,,,,
410,10001,35.49960917,139.6312733,横浜妙蓮寺,,,,
411,10001,39.70817306,140.0932081,秋田若葉町,,,,
412,10001,36.77552139,137.3497478,滑川つぼかわ,,,,
413,10001,35.20354417,136.7340644,稲沢平和下起,,,,
414,10001,34.71517083,137.39334,豊橋高師本郷,,,,
415,10001,35.669605,139.5553511,調布深大寺南,,,,
416,10001,36.56563417,136.6540981,金沢南町ＣＰ,,,,
417,10001,35.54777,139.3800897,相模原緑が丘,,,,
418,10001,34.70262917,135.2265519,摩耶ランプ前,,,,
419,10001,38.28715083,140.8626594,仙台荒巻神明,,,,
420,10001,38.384365,140.3815139,天童バイパス,,,,
421,10001,35.67214306,139.7089203,神宮前２丁目,,,,
422,10001,35.43179583,139.3118411,厚木岡津古久,,,,
423,10001,34.98235639,138.3358392,静岡羽鳥三丁目,,,,
424,10001,34.6668975,135.5046978,なんばウォーク,,,,
425,10001,38.33468306,140.8393514,泉パークタウン,,,,
426,10001,35.72540417,139.7047528,西池袋上り屋敷,,,,
427,10001,35.56126917,139.3392328,相模原マルハン,,,,
428,10001,34.70868806,135.2038742,神戸野崎通七丁目,,,,
429,10001,38.22024417,140.8863006,あすと長町三丁目,,,,
430,10001,33.57457278,130.4410925,博多東那珂一丁目,,,,
431,10001,40.7889225,140.7602839,青森問屋町,,,,
432,10001,35.66907333,139.7784708,中央明石町,,,,
433,10001,35.6467375,139.7109528,恵比寿東口,,,,
434,10001,35.7071675,139.6636844,ミニ中野区役所,,,,
435,10001,34.80241889,138.2243367,島田船木,,,,
436,10001,34.88004944,137.1743747,幸田大草,,,,
437,10001,35.71175139,139.7038556,高田馬場,,,,
438,10001,35.21581472,136.9068367,中切六丁目,,,,
439,10001,34.71239861,137.8590911,磐田二之宮東,,,,
440,10001,35.15045083,137.0021194,名東牧の里三丁目,,,,
441,10001,34.67968278,135.4844519,ミニ大阪日生病院,,,,
442,10001,34.60362722,138.2158272,御前崎,,,,
443,10001,36.74404139,136.9897492,羽広,,,,
444,10001,35.41690694,137.0618181,広見,,,,
445,10001,35.24418944,136.8670889,西春,,,,
446,10001,35.157765,136.9035325,大須,,,,
447,10001,35.16289639,136.8956556,白川,,,,
448,10001,35.18435389,136.8187964,福島,,,,
449,10001,34.97905028,136.8613003,新知,,,,
450,10001,35.21476417,137.2336325,木瀬,,,,
451,10001,35.0257075,137.0959183,若林,,,,
452,10001,41.28164861,141.1637372,大湊,,,,
453,10001,41.17691889,140.4912575,今別,,,,
454,10001,34.688905,137.8054458,敷地,,,,
455,10001,34.3656475,132.5038297,向洋,,,,
456,10001,35.72351639,139.7945981,吉原,,,,
457,10001,35.69716278,139.8310467,亀戸,,,,
458,10001,35.53801,139.6824619,矢向,,,,
459,10001,35.38296472,139.4703472,六会,,,,
460,10001,34.72041889,136.5159794,津大門,,,,
461,10001,35.37538111,136.5349783,垂井東,,,,
462,10001,35.4832975,137.0642594,中川辺,,,,
463,10001,35.41647667,136.7473583,木ノ本,,,,
464,10001,35.48010778,136.9032322,関祭場,,,,
465,10001,33.50562861,132.531595,西大洲,,,,
466,10001,35.02641222,137.0379064,一里山,,,,
467,10001,35.16342972,136.8673531,千成通,,,,
468,10001,35.15733333,136.9527872,川原通,,,,
469,10001,35.11996361,136.9571394,弥富通,,,,
470,10001,35.16189944,137.0418594,竹の山,,,,
471,10001,35.36463361,136.9432292,犬山南,,,,
472,10001,34.79439611,137.082845,吉良町,,,,
473,10001,34.79359889,137.1521892,東幡豆,,,,
474,10001,35.05354917,137.00758,中ノ坪,,,,
475,10001,35.42751444,139.5594803,東戸塚,,,,
476,10001,34.76795944,137.7043442,浜松葵,,,,
477,10001,34.83426889,137.6662633,井伊谷,,,,
478,10001,35.02983972,138.4854589,清水辻,,,,
479,10001,34.71238722,135.2286014,灘大内,,,,
480,10001,35.79399444,139.5136039,東所沢,,,,
481,10001,34.66927667,135.5017047,道頓堀,,,,
482,10001,34.65886083,135.4630125,港市岡,,,,
483,10001,34.67807806,133.9826914,東岡山,,,,
484,10001,35.07588306,136.9198431,鶴見通,,,,
485,10001,35.24354833,136.9795681,八事町,,,,
486,10001,35.17762556,136.7308047,津島駅,,,,
487,10001,35.67060694,139.6587092,代田橋,,,,
488,10001,35.67624417,139.7379658,永田町,,,,
489,10001,35.70762889,139.7782519,東上野,,,,
490,10001,35.62917861,139.7199233,上大崎,,,,
491,10001,35.54041111,139.5964347,新栄町,,,,
